Artist name,Song name,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration(ms),Track URI,TopList,Year
Don McLean,Crying,0.302,0.344,0,-11.894,1,0.0277,0.466,1.53e-06,0.184,0.242,140.763,230560,spotify:track:2gjQdYRk5A17t5pNxQXmuN,yes,1980
Rod Stewart,Passion,0.692,0.525,9,-12.691,1,0.0373,0.0212,0.0019,0.0944,0.0879,103.679,333200,spotify:track:0vZCwj0Mq5uS8GwSIYo6Y7,yes,1980
The S.O.S Band,Take Your Time (Do It Right),0.863,0.538,4,-13.924,0,0.0545,0.0129,0.0188,0.0877,0.877,118.931,460800,spotify:track:3DIe90xqHuUDtyuapTwCAR,yes,1980
Kool & The Gang,Too Hot,0.717,0.253,7,-22.231,0,0.161,0.56,2.85e-05,0.0556,0.737,105.289,295160,spotify:track:0jNTJSaktLVy8iAi7KY2zB,yes,1980
The Jam,Start!,0.633,0.351,0,-8.896,1,0.0506,0.00675,6.38e-05,0.108,0.913,139.335,149867,spotify:track:4svNZgdVZNtpWKbb7nsaLs,yes,1980
Barry Gibb,Desire,0.83,0.596,7,-6.996,1,0.0415,0.0902,0.000242,0.345,0.915,123.28,268707,spotify:track:4ZtzRd8X3iB6s0Y2BXeDoI,yes,1980
Fleetwood Mac,Sara - 2015 Remaster,0.735,0.534,10,-12.154,1,0.0295,0.423,0.00267,0.204,0.551,127.01,275107,spotify:track:0YuCATlVwxG5Mq8lN2Omro,yes,1980
Pure Prairie League,Let Me Love You Tonight,0.461,0.521,10,-10.537,1,0.0473,0.359,0,0.108,0.602,103.731,163853,spotify:track:1WAgOLAwbYdscakb25EhQI,yes,1980
Michael Jackson,She's Out of My Life - Single Version,0.293,0.0348,4,-23.92,1,0.0414,0.962,0.000212,0.105,0.101,130.959,218267,spotify:track:6NGsHLZYGVAkXTFr75WWnn,yes,1980
Eagles,I Can't Tell You Why - 2013 Remaster,0.707,0.346,11,-12.397,0,0.0251,0.69,0.145,0.1,0.49,85.094,295050,spotify:track:02BsTeJE4q5gWOTt58ur5U,yes,1980
Hot Chocolate,No Doubt About It,0.631,0.49,1,-9.201,0,0.0275,0.291,0.000201,0.117,0.496,104.357,269840,spotify:track:1XcyciZOU2UcFgvSlFazeW,yes,1980
Neil Diamond,"Love On The Rocks - From ""The Jazz Singer"" Soundtrack",0.302,0.213,9,-16.435,0,0.038,0.814,6.68e-06,0.0884,0.191,130.214,217800,spotify:track:5nbo7FhmOoAQiKnpAcdhqL,yes,1980
George Benson,Give Me the Night,0.85,0.466,1,-15.673,1,0.0555,0.314,0.0234,0.129,0.86,109.936,222627,spotify:track:62GYoGszQfROZswLee6W3O,yes,1980
Kenny Rogers,Lady,0.362,0.183,3,-16.0,0,0.0347,0.861,0.000234,0.0932,0.2,136.646,231867,spotify:track:5Pj5zrq2nbKcAekH1AxbrO,yes,1980
Ottawan,D.I.S.C.O - English Version,0.714,0.867,7,-6.295,0,0.0569,0.111,8.55e-05,0.325,0.872,122.915,196507,spotify:track:2oiSpddGUSZ4626Gr8H3Cl,yes,1980
UB40,King,0.774,0.596,0,-14.093,1,0.0531,0.00192,0.0998,0.0574,0.511,136.794,275027,spotify:track:1kIrVGnCuXHTsEpkftL2NT,yes,1980
Genesis,Misunderstanding - Remastered 2007,0.609,0.881,0,-7.651,1,0.0405,0.00744,0,0.31,0.598,121.201,195200,spotify:track:7mL4pam5SF5ErDJjExXrst,yes,1980
Air Supply,Every Woman in the World,0.393,0.312,9,-16.918,1,0.0366,0.307,0,0.134,0.362,156.361,209600,spotify:track:6OxnToSgslbtjJuNSKSdDQ,yes,1980
Kenny Rogers,Don't Fall In Love With A Dreamer,0.575,0.219,9,-16.678,1,0.0274,0.531,0,0.0946,0.329,79.976,222067,spotify:track:6xSrfSM8IvRPzwbC4VjBcg,yes,1980
Barbra Streisand,Woman in Love,0.469,0.278,3,-16.311,0,0.028,0.248,0.000126,0.133,0.331,169.735,231840,spotify:track:1pTGc8pwyo6xtgXBKCBcFn,yes,1980
Peaches & Herb,I Pledge My Love,0.524,0.33,5,-14.264,1,0.0297,0.654,0,0.0635,0.553,179.598,255000,spotify:track:7mZBgeTb3oLqTRwC1suWXN,yes,1980
Kim Carnes,More Love,0.523,0.529,0,-10.338,0,0.055,0.368,1.49e-06,0.0733,0.682,205.314,218160,spotify:track:4SRAf6doXKEuMJxrHB8ILC,yes,1980
Elvis Costello & The Attractions,I Can't Stand Up For Falling Down,0.599,0.722,5,-7.7,1,0.0274,0.000527,0.724,0.0947,0.977,141.777,126440,spotify:track:2Hd2wSNaIujq6CYVp2wLl6,yes,1980
The Korgis,Everybody's Got To Learn Sometime,0.375,0.238,1,-14.994,0,0.0267,0.554,0.0425,0.125,0.0574,73.978,258667,spotify:track:3aXuXjIXG5B2jtlsWKLd1l,yes,1980
Paul McCartney,Coming Up - Remastered 2011,0.817,0.767,8,-7.194,1,0.0468,0.457,0.0723,0.0606,0.878,128.93,231880,spotify:track:4Ku6X72Q815qNd7ChuiDdD,yes,1980
The Whispers,It's A Love Thing,0.807,0.785,5,-7.718,0,0.12,0.274,1.04e-05,0.266,0.933,117.725,228573,spotify:track:2BNCRJ4rAoPtdIOIPCiJIY,yes,1980
Madness,Baggy Trousers,0.641,0.888,0,-5.213,0,0.0364,0.144,0,0.347,0.958,144.786,166760,spotify:track:6RJXCT2WrJKduOyxCNf6tO,yes,1980
The Police,Don't Stand So Close To Me,0.799,0.506,2,-9.414,1,0.0606,0.0453,0.00107,0.0365,0.518,140.309,242667,spotify:track:5veJDT0MLsLbhYsx42GXUD,yes,1980
The Jam,Going Underground,0.319,0.836,11,-6.706,1,0.113,0.00364,1.84e-05,0.1,0.94,180.56,174507,spotify:track:6ALPLbDJ9eWVij9ep3Cgf4,yes,1980
Johnny Logan,What's Another Year,0.45,0.28,9,-13.723,0,0.028,0.298,2.2e-05,0.142,0.185,89.807,188667,spotify:track:2VPyWgAjdIRlMvk4XQCO44,yes,1980
Robbie Dupree,Steal Away,0.676,0.624,2,-9.213,1,0.0345,0.434,0.0398,0.576,0.661,122.261,206733,spotify:track:3MshXF4YQRoFw82plcsUge,yes,1980
UB40,Food For Thought,0.868,0.532,7,-13.47,1,0.0848,0.00553,0.784,0.195,0.964,131.499,250107,spotify:track:5YkkeIiErNf2ckvMxmT5RT,yes,1980
Orchestral Manoeuvres In The Dark,Enola Gay - Remastered,0.559,0.764,2,-7.058,0,0.0348,0.00441,0.0299,0.0807,0.932,143.319,213693,spotify:track:3NYCaxkggl0Hh8vQptSUvV,yes,1980
"Ray, Goodman & Brown",Special Lady,0.562,0.573,9,-8.659,1,0.0391,0.277,0,0.231,0.473,84.128,260160,spotify:track:6mLC6NVT4F6imglOG3huPM,yes,1980
Rupert Holmes,Him,0.718,0.436,4,-13.524,1,0.032,0.339,0,0.0504,0.962,109.437,246293,spotify:track:5rMthFHPxRDi4Uxg06iK6H,yes,1980
Dexys Midnight Runners,Geno - 2000 Remaster,0.481,0.6,6,-8.722,1,0.0801,0.688,0.00633,0.963,0.818,124.637,207227,spotify:track:7gb626DDDHoiuVAGZEnlJk,yes,1980
Madness,My Girl,0.679,0.912,1,-4.393,0,0.0417,0.128,0.00201,0.0769,0.78,119.333,165120,spotify:track:7dirxrgQazuRM9Jt94xAXn,yes,1980
Neil Diamond,September Morn,0.419,0.23,10,-17.102,1,0.0359,0.628,5.85e-06,0.222,0.199,128.892,232000,spotify:track:2CXkN6UAb3jAFwz4VbsDq0,yes,1980
Lipps Inc.,Funkytown - Single Version,0.905,0.498,0,-12.514,1,0.0707,0.000623,0.555,0.106,0.362,122.443,237333,spotify:track:2ha8NC5CKyB8YPZ9nVIQ2f,yes,1980
Dan Fogelberg,Longer,0.308,0.0427,7,-24.709,1,0.0336,0.865,0,0.179,0.383,158.399,195067,spotify:track:56ilrbKJF2bph5W6eZaM5E,yes,1980
Billy Joel,It's Still Rock and Roll to Me,0.752,0.684,0,-7.599,1,0.15,0.0994,0,0.0897,0.539,141.075,176440,spotify:track:64UioB4Nmwgn2f4cbIpAkl,yes,1980
Stacy Lattisaw,Jump to the Beat,0.778,0.818,5,-9.526,0,0.0461,0.18,0.000644,0.0647,0.921,119.039,320040,spotify:track:2MKsIrTocRAHcYnl6SKD4r,yes,1980
The Rolling Stones,Emotional Rescue - Remastered 2009,0.678,0.621,5,-5.478,1,0.0623,0.111,0.0973,0.0394,0.776,113.389,339400,spotify:track:5IATbFZds3cbOx8YxuMuko,yes,1980
Air Supply,Lost In Love,0.583,0.316,7,-19.292,1,0.0315,0.425,5.67e-05,0.11,0.436,114.362,233867,spotify:track:6MfVSA5iKBPHzo6RGARjL0,yes,1980
Benny Mardones,Into The Night,0.435,0.69,0,-6.635,0,0.0388,0.463,0,0.104,0.51,163.486,271800,spotify:track:0rhyBUAgNXwdyvGVXSrLzc,yes,1980
Diana Ross,My Old Piano,0.655,0.872,5,-4.087,0,0.0559,0.108,0.00732,0.115,0.882,118.952,235040,spotify:track:1Jf5jiyRBltWcOY5POZPHe,yes,1980
Christopher Cross,Ride Like the Wind,0.669,0.707,0,-13.66,0,0.0478,0.347,0.000716,0.0997,0.806,124.335,275507,spotify:track:7gUMShP1l20tC0xf17Zplk,yes,1980
Randy Crawford,One Day I'll Fly Away,0.489,0.358,2,-10.413,1,0.0302,0.761,0.018,0.106,0.422,77.784,298027,spotify:track:0J8A1ZVyJcRZxFNvtp6jRh,yes,1980
Ambrosia,Biggest Part of Me,0.498,0.723,10,-8.053,1,0.05,0.238,0,0.353,0.882,153.227,324040,spotify:track:6JHXiRD1QjMK1N6AQEnL04,yes,1980
Status Quo,What You're Proposing,0.468,0.756,1,-5.152,1,0.0334,0.0233,1.59e-05,0.101,0.45,177.37,258987,spotify:track:3nhpHXLDOjNDPeE8sxYq2g,yes,1980
Eddie Rabbitt,I Love a Rainy Night,0.685,0.718,0,-7.724,1,0.0521,0.122,0,0.0556,0.958,131.463,191067,spotify:track:0zvNHIL7ci0ZzIoWU6RO2u,yes,1980
Billy Joel,You May Be Right,0.567,0.945,9,-7.243,1,0.0458,0.175,2.6e-06,0.35,0.961,150.792,253200,spotify:track:7gMOe0gXYcELUoVugfMmHP,yes,1980
The Manhattans,Shining Star,0.612,0.329,4,-13.038,1,0.0365,0.0633,0,0.0658,0.572,74.046,281853,spotify:track:0np4arBSp4ZBOfXGZhXQ4I,yes,1980
Roxy Music,Over You,0.574,0.789,2,-5.211,1,0.0324,0.000231,0.0544,0.431,0.706,127.496,207027,spotify:track:3FUgeEAXmITQys2lwVhU2Y,yes,1980
Diana Ross,It's My Turn,0.355,0.445,8,-10.221,1,0.028,0.401,0,0.244,0.357,76.093,236027,spotify:track:0Hb2lKzzpKK4VxwER1fF25,yes,1980
Elton John,Little Jeannie,0.616,0.444,10,-14.224,1,0.0276,0.461,0.000115,0.0847,0.763,143.805,313187,spotify:track:19Kf8FxBJ5a1Bb8uKCrIIe,yes,1980
Kenny Rogers,Coward Of The County,0.652,0.433,7,-12.843,1,0.0588,0.134,7.37e-06,0.146,0.675,91.471,258733,spotify:track:0JkIre0YxNmKGMU5V7ZiDx,yes,1980
Barbra Streisand,Guilty (Duet with Barry Gibb),0.641,0.373,0,-17.162,1,0.0338,0.473,1.49e-06,0.0981,0.954,150.29,261573,spotify:track:5KTqgf1FxbWF2coUm0B9sA,yes,1980
Odyssey,Use It Up and Wear It Out - Radio Version,0.814,0.612,7,-13.842,1,0.0852,0.0931,0.0149,0.0571,0.681,127.371,184747,spotify:track:5lm46pyP9yPmoAJnHjgXuW,yes,1980
REO Speedwagon,Keep on Loving You,0.306,0.722,0,-5.963,1,0.034,0.0519,0,0.117,0.41,174.732,200293,spotify:track:4rcHWl68ai6KvpXlc8vbnE,yes,1980
Roxy Music,Oh Yeah!,0.608,0.548,0,-8.415,1,0.0276,0.195,0.0184,0.136,0.542,140.03,290827,spotify:track:1ApsBaz9fpPptVZxgqtOy3,yes,1980
Donna Summer,On The Radio,0.734,0.45,4,-13.92,0,0.035,0.113,1.13e-05,0.296,0.595,127.46,241507,spotify:track:41v23mPw4Se92JKUGvnkmW,yes,1980
Michael Jackson,Rock with You - Single Version,0.808,0.535,1,-12.521,1,0.0353,0.179,9.91e-05,0.158,0.848,114.031,220627,spotify:track:7oOOI85fVQvVnK5ynNMdW7,yes,1980
Olivia Newton-John,Xanadu,0.635,0.584,6,-9.112,1,0.0296,0.118,0,0.29,0.711,127.626,208240,spotify:track:0cXFXgFns7sIMmTpqyGRmD,yes,1980
Bob Seger,Against The Wind,0.674,0.771,7,-5.612,1,0.0246,0.28,0.0318,0.133,0.718,109.618,333720,spotify:track:1SWmFiFSIBoDbQJjNKC7SR,yes,1980
Christopher Cross,Sailing,0.469,0.382,2,-13.203,1,0.0374,0.364,0.00025,0.36,0.178,149.994,256147,spotify:track:6Hu6dzwlvoyg3zBUC8k4BK,yes,1980
ABBA,Super Trouper,0.764,0.626,0,-8.274,1,0.0288,0.457,6.35e-06,0.201,0.961,118.34,252853,spotify:track:0J2p4KYdr6Mg4ET6JPlbe1,yes,1980
The Brothers Johnson,Stomp!,0.869,0.729,7,-12.668,0,0.0418,0.134,0.269,0.0872,0.917,119.711,380400,spotify:track:6VZdUa8JjaGF2LGsiRG9lC,yes,1980
Tom Petty and the Heartbreakers,Don't Do Me Like That,0.758,0.805,0,-4.243,1,0.0279,0.211,1.53e-05,0.0982,0.961,116.543,161787,spotify:track:5AzpZ5ADn1AFPxcEBd2Ugf,yes,1980
Stevie Wonder,Master Blaster (Jammin'),0.877,0.422,10,-14.933,0,0.0546,0.04,0.000406,0.182,0.97,131.103,307933,spotify:track:5EAgXGJ8Kw5QAfhQkZXYqT,yes,1980
Bette Midler,The Rose,0.186,0.0971,0,-13.002,1,0.0342,0.94,0,0.122,0.0745,65.776,215027,spotify:track:7iLXXTLIaguiWCTRJNU1Tv,yes,1980
Leo Sayer,More Than I Can Say,0.722,0.538,10,-11.163,1,0.0235,0.185,0.000219,0.266,0.682,96.418,221040,spotify:track:72AP0jERH6lLf6vd32WcDJ,yes,1980
John Mellencamp,Ain't Even Done With The Night,0.791,0.7,11,-6.96,1,0.0297,0.201,0.000312,0.0562,0.8,120.741,279067,spotify:track:4z8D58IC56O0JH2B818SkX,yes,1980
Diana Ross,Upside Down,0.887,0.904,5,-5.107,0,0.0703,0.079,0.0101,0.0165,0.89,107.955,244827,spotify:track:57Y3UccJEJqT8w8RWkUAz0,yes,1980
Pat Benatar,Hit Me With Your Best Shot,0.741,0.58,4,-9.05,1,0.0304,0.117,3.31e-05,0.212,0.944,127.402,171267,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,yes,1980
Dr. Hook,Sexy Eyes,0.757,0.662,9,-9.751,0,0.0448,0.305,2.41e-05,0.0391,0.927,102.488,209133,spotify:track:0QpZ69CTjRbJ3ZVsnTaGfa,yes,1980
Irene Cara,Fame,0.701,0.73,0,-8.755,0,0.0318,0.13,0,0.0923,0.938,130.532,314467,spotify:track:5RLDIY4PICQWxdlLfDHNfi,yes,1980
Liquid Gold,Dance Yourself Dizzy,0.712,0.64,8,-14.215,1,0.0321,0.0111,0.0478,0.0638,0.925,130.259,252067,spotify:track:1PuUboooNpZFmtsCJRF4sn,yes,1980
"Earth, Wind & Fire",September,0.694,0.831,9,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901,215080,spotify:track:3wpLkju0bJy89kjgdRys0j,yes,1979
Donna Summer,Hot Stuff,0.823,0.743,0,-13.98,1,0.0316,0.00559,0.0306,0.0707,0.966,120.471,314760,spotify:track:2zMJN9JvDlvGP4jB03l1Bz,yes,1979
ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,292613,spotify:track:3vkQ5DAB1qQMYO4Mr9zJN6,yes,1979
Bob Seger,Old Time Rock & Roll,0.714,0.937,6,-2.947,1,0.0399,0.206,0,0.0731,0.964,124.13,194147,spotify:track:5EOoMWIB9iK4ZpcSex9Ec7,yes,1979
Bee Gees,Too Much Heaven,0.495,0.439,6,-13.212,1,0.0467,0.44,8.88e-05,0.725,0.353,165.922,296000,spotify:track:6T5GTy1l6dRmagqpNPjdoc,yes,1979
Supertramp,The Logical Song - Remastered 2010,0.625,0.758,5,-6.213,0,0.0463,0.512,0.00022,0.153,0.695,119.719,251253,spotify:track:6mHOcVtsHLMuesJkswc0GZ,yes,1979
Gloria Gaynor,I Will Survive - Single Version,0.777,0.725,0,-8.681,1,0.05,0.0131,0.00805,0.246,0.529,116.669,198066,spotify:track:7cv28LXcjAC3GsXbUvXKbX,yes,1979
Styx,Renegade,0.492,0.552,7,-12.321,0,0.0341,0.0151,3.74e-05,0.0723,0.655,105.623,257227,spotify:track:1CQqupcyMg7176PPmIVmSj,yes,1979
Pink Floyd,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",0.694,0.394,0,-15.881,1,0.0428,0.0781,0.000677,0.247,0.719,104.126,238747,spotify:track:7rPzEczIS574IgPaiPieS3,yes,1979
Tubeway Army,Are 'Friends' Electric?,0.423,0.743,5,-9.797,1,0.0379,0.0304,0.161,0.204,0.417,93.897,325200,spotify:track:6Y0gqGszwuiaa10jYPyYRV,yes,1979
AC/DC,Highway to Hell,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,208400,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,yes,1979
KISS,I Was Made For Lovin' You,0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,271240,spotify:track:07q0QVgO56EorrSGHC48y3,yes,1979
Gary Numan,Cars,0.546,0.578,2,-8.745,1,0.0406,0.0114,6.54e-05,0.0692,0.819,128.037,238907,spotify:track:6HZ67VImxqr8aMBEEhblzf,yes,1979
Fleetwood Mac,Tusk - 2015 Remaster,0.628,0.779,0,-11.841,1,0.0831,0.224,0.776,0.151,0.936,180.837,217573,spotify:track:0iINibMKtoS8duvexsqnm5,yes,1979
Gary Moore,Parisienne Walkways,0.149,0.243,9,-13.188,0,0.0305,0.3,0.00506,0.12,0.215,174.451,200640,spotify:track:6z4VNjyxLfRXRx23gzl51x,yes,1979
The Clash,London Calling - Remastered,0.651,0.801,0,-7.34,1,0.0514,0.123,0,0.0825,0.776,133.769,200480,spotify:track:5jzma6gCzYtKB1DbEwFZKH,yes,1979
Squeeze,Cool For Cats,0.792,0.747,0,-15.366,1,0.149,0.202,0.00429,0.221,0.968,144.15,219827,spotify:track:7sPEGLqEhyHDLGrz4EeLm2,yes,1979
Stevie Wonder,Send One Your Love,0.605,0.564,11,-11.179,0,0.0738,0.459,1.29e-05,0.27,0.524,73.046,240867,spotify:track:73cq57VIFVDdjRuhpcfgSK,yes,1979
Dollar,Love's Gotta Hold On Me,0.595,0.446,3,-11.101,1,0.0298,0.737,2.04e-05,0.167,0.578,105.041,213640,spotify:track:1VGvdftCYPIEzh3dlIV04p,yes,1979
The Cure,Boys Don't Cry,0.462,0.836,11,-5.766,0,0.0621,0.00517,0,0.18,0.671,168.766,155973,spotify:track:1QFh8OH1e78dGd3VyJZCAC,yes,1979
The Police,Message In A Bottle,0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,290280,spotify:track:1oYYd2gnWZYrt89EBXdFiO,yes,1979
TOTO,Hold the Line,0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,235547,spotify:track:4aVuWgvD0X63hcOCnZtNFA,yes,1979
Fleetwood Mac,Tusk - 2015 Remaster,0.628,0.779,0,-11.841,1,0.0831,0.224,0.776,0.151,0.936,180.837,217573,spotify:track:3vXb9lf4z9fIWe4onGWdGl,yes,1979
Lene Lovich,Lucky Number,0.669,0.733,5,-10.495,1,0.0494,0.0205,0.000224,0.042,0.833,153.778,171093,spotify:track:0kqFlkmfvKzQ4QSmx5PZ1A,yes,1979
The Specials,Gangsters - 2015 Remaster,0.701,0.664,4,-8.248,0,0.0362,0.0092,0.116,0.452,0.814,130.419,170547,spotify:track:6S5hWl5wCTGO3qrNw9QO8R,yes,1979
The Jam,The Eton Rifles,0.407,0.825,9,-9.193,0,0.0318,0.000582,0.118,0.101,0.871,157.32,237560,spotify:track:39PU2z9LesM4HRvD6zY1Tg,yes,1979
Eruption,One Way Ticket,0.719,0.732,1,-9.227,0,0.0408,0.319,6.51e-06,0.0745,0.96,123.569,213200,spotify:track:68MSCSP7Y6PnzXcW1IlN7G,yes,1979
Supertramp,Breakfast In America - 2010 Remastered,0.532,0.663,0,-5.886,0,0.0292,0.425,1.07e-06,0.0734,0.756,75.14,159347,spotify:track:4a5pNRjwmzYQuEY1E7O6pj,yes,1979
The Shadows,The Theme from 'The Deer Hunter' (Cavatina),0.505,0.226,4,-13.649,1,0.0258,0.707,0.883,0.118,0.121,81.246,206067,spotify:track:1ZzRuFUIYVIMQmPhZbnpdf,yes,1979
The Police,Walking On The Moon,0.514,0.34,0,-12.779,1,0.0537,0.00142,0.0173,0.213,0.269,145.992,300827,spotify:track:62uLNJgVZaFiEiKV4LpoYJ,yes,1979
Blondie,Heart Of Glass,0.726,0.696,4,-8.017,1,0.0333,0.00114,0.0771,0.0563,0.41,114.691,252187,spotify:track:41AE8ODX2JETBCa6muhSLY,yes,1979
Bee Gees,Tragedy,0.665,0.532,2,-10.793,1,0.0277,0.0889,0.0109,0.296,0.81,117.955,303333,spotify:track:6UXXeFqMBGiqjkzQzkMT3E,yes,1979
Village People,In the Navy - Original Version 1979,0.725,0.959,9,-6.994,0,0.0472,0.0725,0,0.14,0.755,127.323,339947,spotify:track:4mjFMScEvHeM72791mXRCW,yes,1979
